eval_id,mapping_file,eval_row_id,eval_model_label,llm_chess_player,eval_variant_label,mapping_status,review_status,confidence,provider_group,provider_group_source,provider_group_confidence,provider_or_family,version_or_release_clue,reasoning_or_system_config,eval_reasoning_kind,eval_reasoning_effort,llm_chess_reasoning_kind,llm_chess_reasoning_effort,reasoning_rule_applied,evidence_refs,rationale,open_questions,reviewer,source_llm_chess_model
arc_agi_2,arc_agi_2.csv,arc_agi_2:0110:gpt_5_medium,GPT-5 (Medium),gpt-5-medium,GPT-5 (Medium),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0078:openai_gpt_5_reasoning_default,openai/gpt-5@reasoning=default,gpt-5-medium,openai/gpt-5@reasoning=default,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=default,unknown,,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5 reasoning=default maps to elo gpt-5-medium with a reasoning-config caveat.,'default' effort unspecified; mapped to the -medium representative tier.,cross_ref_bullshit_bench_2026_05,
delegate_52,delegate_52.csv,delegate_52:0007:gpt_5,GPT 5,gpt-5-medium,GPT 5,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,delegate_52_2026_04,config_unspecified,unknown,,reasoning,medium,assume-highest,delegate_52_table_1; elo_refined.csv; models_metadata.csv,Base GPT-5; tier convention maps base GPT-5.x to the -medium representative reasoning tier.,Reasoning effort not stated by the paper; elo gpt-5 tiers are low/medium plus gpt-5-chat.,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0030,GPT-5,gpt-5-medium,GPT-5,accepted,qa_passed,seed-medium,OpenAI,llm_chess_inventory,high,GPT,legacy_bridge_column,,unknown,,reasoning,medium,assume-highest,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gpt-5-medium
arc_agi_2,arc_agi_2.csv,arc_agi_2:0113:gpt_5_mini_high,GPT-5 Mini (High),gpt-5-mini-high,GPT-5 Mini (High),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
delegate_52,delegate_52.csv,delegate_52:0013:gpt_5_mini,GPT 5 Mini,gpt-5-mini-high,GPT 5 Mini,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,delegate_52_2026_04,config_unspecified,unknown,,reasoning,high,assume-highest,delegate_52_table_1; elo_refined.csv; models_metadata.csv,GPT 5 Mini; tier convention maps the mini tier to the -high representative reasoning run (elo has gpt-5-mini-high/medium/low).,Reasoning effort not stated by the paper.,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0053,GPT-5 mini,gpt-5-mini-high,GPT-5 mini,accepted,qa_passed,seed-medium,OpenAI,llm_chess_inventory,high,GPT,legacy_bridge_column,,unknown,,reasoning,high,assume-highest,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gpt-5-mini-high
arc_agi_2,arc_agi_2.csv,arc_agi_2:0115:gpt_5_mini_low,GPT-5 Mini (Low),gpt-5-mini-low,GPT-5 Mini (Low),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0114:gpt_5_mini_medium,GPT-5 Mini (Medium),gpt-5-mini-medium,GPT-5 Mini (Medium),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0117:gpt_5_nano_high,GPT-5 Nano (High),gpt-5-nano-high,GPT-5 Nano (High),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
delegate_52,delegate_52.csv,delegate_52:0018:gpt_5_nano,GPT 5 Nano,gpt-5-nano-high,GPT 5 Nano,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,delegate_52_2026_04,config_unspecified,unknown,,reasoning,high,assume-highest,delegate_52_table_1; elo_refined.csv; models_metadata.csv,GPT 5 Nano; tier convention maps the nano tier to the -high representative reasoning run (elo has gpt-5-nano-high/medium/low).,Reasoning effort not stated by the paper.,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0079,GPT-5 nano,gpt-5-nano-high,GPT-5 nano,accepted,qa_passed,seed-medium,OpenAI,llm_chess_inventory,high,GPT,legacy_bridge_column,,unknown,,reasoning,high,assume-highest,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gpt-5-nano-high
arc_agi_2,arc_agi_2.csv,arc_agi_2:0119:gpt_5_nano_low,GPT-5 Nano (Low),gpt-5-nano-low,GPT-5 Nano (Low),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0118:gpt_5_nano_medium,GPT-5 Nano (Medium),gpt-5-nano-medium,GPT-5 Nano (Medium),alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-08-07,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact tiered llm_chess row exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0092:gpt_5_1_thinking_none,"GPT-5.1 (Thinking, None)",gpt-5.1-chat,"GPT-5.1 (Thinking, None)",variant-compatible,qa_passed,medium,OpenAI,llm_chess_inventory,high,OpenAI,2025-11-13,,reasoning_or_configured,none,not_reasoning,,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,ARC marks no thinking; llm_chess stores the base/chat row separately.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0050:openai_gpt_5_1_chat_reasoning_default,openai/gpt-5.1-chat@reasoning=default,gpt-5.1-chat,openai/gpt-5.1-chat@reasoning=default,alias,reviewed_2026_05,high,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=default,unknown,,not_reasoning,,name_alias,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.1-chat is the same model as elo gpt-5.1-chat.,,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0074:openai_gpt_5_1_codex_reasoning_default,openai/gpt-5.1-codex@reasoning=default,gpt-5.1-codex-low,openai/gpt-5.1-codex@reasoning=default,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=default,unknown,,reasoning,low,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.1-codex reasoning=default maps to elo gpt-5.1-codex-low with a reasoning-config caveat.,elo gpt-5.1-codex exposes only the -low tier; 'default' mapped to it as the only available codex tier.,cross_ref_bullshit_bench_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0093:gpt_5_1_thinking_low,"GPT-5.1 (Thinking, Low)",gpt-5.1-low,"GPT-5.1 (Thinking, Low)",alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-11-13,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Tiered llm_chess reasoning row exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0095:gpt_5_1_thinking_high,"GPT-5.1 (Thinking, High)",gpt-5.1-medium,"GPT-5.1 (Thinking, High)",alias,reviewed_2026_07_reasoning_rule,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-11-13,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states Thinking/High. elo_refined.csv gpt-5.1 reasoning tiers are low and medium only, so clause 3 substitutes the highest available tier, gpt-5.1-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No gpt-5.1-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0094:gpt_5_1_thinking_medium,"GPT-5.1 (Thinking, Medium)",gpt-5.1-medium,"GPT-5.1 (Thinking, Medium)",alias,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-11-13,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Tiered llm_chess reasoning row exists.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0068:openai_gpt_5_1_reasoning_default,openai/gpt-5.1@reasoning=default,gpt-5.1-medium,openai/gpt-5.1@reasoning=default,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=default,unknown,,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.1 reasoning=default maps to elo gpt-5.1-medium with a reasoning-config caveat.,'default' effort unspecified; mapped to the -medium representative tier.,cross_ref_bullshit_bench_2026_05,
delegate_52,delegate_52.csv,delegate_52:0005:gpt_5_1,GPT 5.1,gpt-5.1-medium,GPT 5.1,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,delegate_52_2026_04,config_unspecified,unknown,,reasoning,medium,assume-highest,delegate_52_table_1; elo_refined.csv; models_metadata.csv,Base GPT-5.1; tier convention maps base GPT-5.x to the -medium representative reasoning tier.,Reasoning effort not stated by the paper; elo gpt-5.1 tiers are low/medium plus gpt-5.1-chat.,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0031,GPT-5.1,gpt-5.1-medium,GPT-5.1,accepted,qa_passed,seed-medium,OpenAI,llm_chess_inventory,high,GPT-5,legacy_bridge_column,,unknown,,reasoning,medium,assume-highest,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gpt-5.1-medium
bullshit_bench,bullshit_bench.csv,bullshit_bench:0076:openai_gpt_5_2_chat_reasoning_default,openai/gpt-5.2-chat@reasoning=default,gpt-5.2-chat,openai/gpt-5.2-chat@reasoning=default,alias,reviewed_2026_05,high,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=default,unknown,,not_reasoning,,name_alias,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.2-chat is the same model as elo gpt-5.2-chat.,,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0045:openai_gpt_5_2_reasoning_none,openai/gpt-5.2@reasoning=none,gpt-5.2-chat,openai/gpt-5.2@reasoning=none,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=none,reasoning_or_configured,none,not_reasoning,,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.2 reasoning=none maps to elo gpt-5.2-chat with a reasoning-config caveat.,elo gpt-5.2 tiers are low/medium (no -high); the high reasoning row mapped to the -medium representative and 'none' to gpt-5.2-chat.,cross_ref_bullshit_bench_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0076:gpt_5_2_low,GPT-5.2 (Low),gpt-5.2-low,GPT-5.2 (Low),accepted,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-12-11,,reasoning_or_configured,low,reasoning,low,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0078:gpt_5_2_high,GPT-5.2 (High),gpt-5.2-medium,GPT-5.2 (High),accepted,reviewed_2026_07_reasoning_rule,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-12-11,,reasoning_or_configured,high,reasoning,medium,nearest-tier,arc_leaderboard_row; model_identity_review; llm_chess_inventory; reasoning_effort_rule:README.md#stage-ownership,"ARC states High. elo_refined.csv gpt-5.2 reasoning tiers are low and medium only (plus the non-reasoning gpt-5.2-chat), so clause 3 substitutes the highest available tier, gpt-5.2-medium.","Effort conflict: the ARC run is High and the LLM Chess run is -medium. No gpt-5.2-high run exists, so the two efforts do not agree.",cross_ref_reasoning_rule_2026_07,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0077:gpt_5_2_medium,GPT-5.2 (Medium),gpt-5.2-medium,GPT-5.2 (Medium),accepted,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2025-12-11,,reasoning_or_configured,medium,reasoning,medium,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0056:openai_gpt_5_2_reasoning_high,openai/gpt-5.2@reasoning=high,gpt-5.2-medium,openai/gpt-5.2@reasoning=high,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.2 reasoning=high maps to elo gpt-5.2-medium with a reasoning-config caveat.,elo gpt-5.2 tiers are low/medium (no -high); the high reasoning row mapped to the -medium representative and 'none' to gpt-5.2-chat.,cross_ref_bullshit_bench_2026_05,
delegate_52,delegate_52.csv,delegate_52:0004:gpt_5_2,GPT 5.2,gpt-5.2-medium,GPT 5.2,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,delegate_52_2026_04,config_unspecified,unknown,,reasoning,medium,assume-highest,delegate_52_table_1; elo_refined.csv; models_metadata.csv,Base GPT-5.2; tier convention maps base GPT-5.x to the -medium representative reasoning tier.,Reasoning effort not stated by the paper; elo gpt-5.2 tiers are low/medium plus gpt-5.2-chat.,cross_ref_delegate_52_2026_05,
eci,eci.csv,eci:0018,GPT-5.2,gpt-5.2-medium,GPT-5.2,accepted,qa_passed,seed-medium,OpenAI,llm_chess_inventory,high,GPT-5,legacy_bridge_column,,unknown,,reasoning,medium,assume-highest,legacy_source_column:llm_chess_model,Generated from the legacy ECI bridge-column workflow and retained as the published reviewed mapping source of truth.,,published_mapping_review,gpt-5.2-medium
bullshit_bench,bullshit_bench.csv,bullshit_bench:0084:openai_gpt_5_3_codex_reasoning_high,openai/gpt-5.3-codex@reasoning=high,gpt-5.3-codex-medium,openai/gpt-5.3-codex@reasoning=high,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=high,reasoning_or_configured,high,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.3-codex reasoning=high maps to elo gpt-5.3-codex-medium with a reasoning-config caveat.,elo exposes only gpt-5.3-codex-medium; low/high/xhigh reasoning rows collapsed to that tier.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0077:openai_gpt_5_3_codex_reasoning_low,openai/gpt-5.3-codex@reasoning=low,gpt-5.3-codex-medium,openai/gpt-5.3-codex@reasoning=low,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=low,reasoning_or_configured,low,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.3-codex reasoning=low maps to elo gpt-5.3-codex-medium with a reasoning-config caveat.,elo exposes only gpt-5.3-codex-medium; low/high/xhigh reasoning rows collapsed to that tier.,cross_ref_bullshit_bench_2026_05,
bullshit_bench,bullshit_bench.csv,bullshit_bench:0085:openai_gpt_5_3_codex_reasoning_xhigh,openai/gpt-5.3-codex@reasoning=xhigh,gpt-5.3-codex-medium,openai/gpt-5.3-codex@reasoning=xhigh,variant-compatible,reviewed_2026_05,medium,OpenAI,llm_chess_inventory,high,openai,bullshit_bench_v2_2026_05,reasoning=xhigh,reasoning_or_configured,xhigh,reasoning,medium,reasoning_kind_match,bullshit_bench_v2_leaderboard; elo_refined.csv; models_metadata.csv,BullshitBench openai/gpt-5.3-codex reasoning=xhigh maps to elo gpt-5.3-codex-medium with a reasoning-config caveat.,elo exposes only gpt-5.3-codex-medium; low/high/xhigh reasoning rows collapsed to that tier.,cross_ref_bullshit_bench_2026_05,
eci,eci.csv,eci:0011,GPT-5.3 Codex,gpt-5.3-codex-medium,GPT-5.3 Codex,accepted,reviewed_2026_05_refresh,review-medium,OpenAI,llm_chess_inventory,high,GPT-5,epoch_eci_refresh_2026_05,,unknown,,reasoning,medium,assume-highest,"family_tier_convention:base->medium,mini/nano->high; elo_refined.csv tier availability",New in 2026-05 refresh. Only GPT-5.3 Codex tier present in elo_refined.csv is gpt-5.3-codex-medium; consistent with base GPT-5.x -> -medium convention.,,cross_ref_refresh_2026_05,
arc_agi_2,arc_agi_2.csv,arc_agi_2:0050:gpt_5_4_high,GPT-5.4 (High),gpt-5.4-high,GPT-5.4 (High),accepted,qa_passed,high,OpenAI,llm_chess_inventory,high,OpenAI,2026-03-05,,reasoning_or_configured,high,reasoning,high,,arc_leaderboard_row; model_identity_review; llm_chess_inventory,Exact llm_chess tier id exists.,,published_mapping_review,
